T: 6332 | X: 163 | Y: -3 | Z 29
T: 7059 | X: 206 | Y: -3 | Z 34
T: 7059 | X: 206 | Y: -3 | Z 33
T: 7059 | X: 205 | Y: -3 | Z 33
T: 7060 | X: 205 | Y: -3 | Z 33
T: 7060 | X: 205 | Y: -3 | Z 32
T: 7060 | X: 205 | Y: -3 | Z 32
T: 7060 | X: 204 | Y: -3 | Z 32
T: 7060 | X: 204 | Y: -3 | Z 32
T: 7061 | X: 204 | Y: -3 | Z 32
T: 7061 | X: 203 | Y: -3 | Z 32
T: 7061 | X: 203 | Y: -3 | Z 33
T: 7061 | X: 203 | Y: -3 | Z 33
T: 7061 | X: 203 | Y: -3 | Z 33
T: 7062 | X: 202 | Y: -3 | Z 34
T: 7062 | X: 202 | Y: -3 | Z 34
T: 7062 | X: 202 | Y: -3 | Z 35
T: 7062 | X: 202 | Y: -3 | Z 35
T: 7063 | X: 201 | Y: -3 | Z 35
T: 7063 | X: 201 | Y: -3 | Z 36
T: 7063 | X: 201 | Y: -3 | Z 36
T: 7063 | X: 201 | Y: -3 | Z 36
T: 7063 | X: 201 | Y: -3 | Z 37
T: 7064 | X: 201 | Y: -3 | Z 37
T: 7064 | X: 200 | Y: -3 | Z 37
T: 7064 | X: 200 | Y: -3 | Z 37
T: 7064 | X: 200 | Y: -3 | Z 37
T: 7065 | X: 200 | Y: -3 | Z 37
T: 7065 | X: 200 | Y: -3 | Z 36
T: 7065 | X: 201 | Y: -3 | Z 36
T: 7065 | X: 201 | Y: -3 | Z 36
T: 7065 | X: 201 | Y: -3 | Z 35
T: 7066 | X: 202 | Y: -3 | Z 35
T: 7066 | X: 202 | Y: -3 | Z 35
T: 7066 | X: 202 | Y: -3 | Z 34
T: 7066 | X: 202 | Y: -3 | Z 34
T: 7066 | X: 203 | Y: -3 | Z 34
T: 7067 | X: 203 | Y: -3 | Z 33
T: 7067 | X: 203 | Y: -3 | Z 33
T: 7067 | X: 203 | Y: -3 | Z 33
T: 7067 | X: 204 | Y: -3 | Z 32
T: 7068 | X: 204 | Y: -3 | Z 32
T: 7068 | X: 204 | Y: -3 | Z 31
T: 7068 | X: 204 | Y: -3 | Z 31
T: 7068 | X: 204 | Y: -3 | Z 30
T: 7068 | X: 204 | Y: -3 | Z 30
T: 7069 | X: 204 | Y: -3 | Z 29
T: 7069 | X: 204 | Y: -3 | Z 28
T: 7069 | X: 204 | Y: -3 | Z 28
T: 7069 | X: 204 | Y: -3 | Z 27
T: 7069 | X: 204 | Y: -3 | Z 27
T: 7070 | X: 203 | Y: -3 | Z 27
T: 7070 | X: 203 | Y: -3 | Z 26
T: 7070 | X: 203 | Y: -3 | Z 26
T: 7070 | X: 202 | Y: -3 | Z 26
T: 7071 | X: 202 | Y: -3 | Z 26
T: 7071 | X: 201 | Y: -3 | Z 26
T: 7071 | X: 201 | Y: -3 | Z 26
T: 7071 | X: 200 | Y: -3 | Z 26
T: 7071 | X: 200 | Y: -3 | Z 26
T: 7072 | X: 200 | Y: -3 | Z 26
T: 7072 | X: 199 | Y: -3 | Z 26
T: 7072 | X: 199 | Y: -3 | Z 26
T: 7072 | X: 198 | Y: -3 | Z 26
T: 7072 | X: 198 | Y: -3 | Z 27
T: 7073 | X: 198 | Y: -3 | Z 27
T: 7073 | X: 197 | Y: -3 | Z 27
T: 7073 | X: 197 | Y: -3 | Z 28
T: 7073 | X: 197 | Y: -3 | Z 28
T: 7074 | X: 196 | Y: -3 | Z 28
T: 7074 | X: 196 | Y: -3 | Z 28
T: 7074 | X: 196 | Y: -3 | Z 29
T: 7074 | X: 195 | Y: -3 | Z 29
T: 7074 | X: 195 | Y: -3 | Z 29
T: 7075 | X: 195 | Y: -3 | Z 30
T: 7075 | X: 195 | Y: -3 | Z 30
T: 7075 | X: 194 | Y: -3 | Z 30
T: 7075 | X: 194 | Y: -3 | Z 30
T: 7076 | X: 194 | Y: -3 | Z 31
T: 7076 | X: 193 | Y: -3 | Z 31
T: 7076 | X: 193 | Y: -3 | Z 31
T: 7076 | X: 193 | Y: -3 | Z 32
T: 7076 | X: 192 | Y: -3 | Z 32
T: 7077 | X: 192 | Y: -3 | Z 32
T: 7077 | X: 192 | Y: -3 | Z 32
T: 7077 | X: 192 | Y: -3 | Z 33
T: 7077 | X: 191 | Y: -3 | Z 33
T: 7078 | X: 191 | Y: -3 | Z 33
T: 7078 | X: 191 | Y: -3 | Z 34
T: 7078 | X: 190 | Y: -3 | Z 34
T: 7078 | X: 190 | Y: -3 | Z 34
T: 7078 | X: 190 | Y: -3 | Z 35
T: 7079 | X: 189 | Y: -3 | Z 35
T: 7079 | X: 189 | Y: -3 | Z 35
T: 7079 | X: 189 | Y: -3 | Z 36
T: 7079 | X: 189 | Y: -3 | Z 36
T: 7079 | X: 188 | Y: -3 | Z 36
T: 7080 | X: 188 | Y: -3 | Z 36
T: 7080 | X: 188 | Y: -3 | Z 36
T: 7080 | X: 187 | Y: -3 | Z 37
T: 7080 | X: 187 | Y: -3 | Z 37
T: 7081 | X: 187 | Y: -3 | Z 37
T: 7081 | X: 187 | Y: -3 | Z 38
T: 7081 | X: 187 | Y: -3 | Z 37
T: 7081 | X: 188 | Y: -3 | Z 37
T: 7081 | X: 188 | Y: -3 | Z 37
T: 7082 | X: 188 | Y: -3 | Z 36
T: 7082 | X: 189 | Y: -3 | Z 36
T: 7082 | X: 189 | Y: -3 | Z 36
T: 7082 | X: 189 | Y: -3 | Z 36
T: 7082 | X: 190 | Y: -3 | Z 35
T: 7083 | X: 190 | Y: -3 | Z 35
T: 7083 | X: 190 | Y: -3 | Z 35
T: 7083 | X: 191 | Y: -3 | Z 34
T: 7083 | X: 191 | Y: -3 | Z 34
T: 7084 | X: 191 | Y: -3 | Z 34
T: 7084 | X: 191 | Y: -3 | Z 33
T: 7084 | X: 192 | Y: -3 | Z 33
T: 7084 | X: 192 | Y: -3 | Z 33
T: 7084 | X: 192 | Y: -3 | Z 32
T: 7085 | X: 192 | Y: -3 | Z 32
T: 7085 | X: 192 | Y: -3 | Z 32
T: 7085 | X: 193 | Y: -3 | Z 32
T: 7085 | X: 193 | Y: -3 | Z 32
T: 7085 | X: 193 | Y: -3 | Z 32
T: 7086 | X: 194 | Y: -3 | Z 33
T: 7086 | X: 194 | Y: -3 | Z 33
T: 7086 | X: 194 | Y: -3 | Z 33
T: 7086 | X: 194 | Y: -3 | Z 33
T: 7087 | X: 195 | Y: -3 | Z 34
T: 7087 | X: 195 | Y: -3 | Z 34
T: 7087 | X: 195 | Y: -3 | Z 35
T: 7087 | X: 195 | Y: -3 | Z 35
T: 7087 | X: 196 | Y: -3 | Z 35
T: 7088 | X: 196 | Y: -3 | Z 36
T: 7088 | X: 196 | Y: -3 | Z 36
T: 7088 | X: 197 | Y: -3 | Z 36
T: 7088 | X: 197 | Y: -3 | Z 36
T: 7089 | X: 197 | Y: -3 | Z 37
T: 7089 | X: 196 | Y: -3 | Z 37
T: 7089 | X: 196 | Y: -3 | Z 37
T: 7089 | X: 196 | Y: -3 | Z 37
T: 7089 | X: 196 | Y: -3 | Z 36
T: 7090 | X: 196 | Y: -3 | Z 36
T: 7090 | X: 195 | Y: -3 | Z 35
T: 7090 | X: 195 | Y: -3 | Z 35
T: 7090 | X: 195 | Y: -3 | Z 35
T: 7090 | X: 195 | Y: -3 | Z 34
T: 7091 | X: 195 | Y: -3 | Z 34
T: 7091 | X: 194 | Y: -3 | Z 34
T: 7091 | X: 194 | Y: -3 | Z 33
T: 7091 | X: 194 | Y: -3 | Z 33
T: 7092 | X: 194 | Y: -3 | Z 32
T: 7092 | X: 194 | Y: -3 | Z 32
T: 7092 | X: 193 | Y: -3 | Z 32
T: 7092 | X: 193 | Y: -3 | Z 31
T: 7092 | X: 193 | Y: -3 | Z 31
T: 7093 | X: 193 | Y: -3 | Z 31
T: 7093 | X: 193 | Y: -3 | Z 30
T: 7093 | X: 192 | Y: -3 | Z 30
T: 7093 | X: 192 | Y: -3 | Z 29
T: 7093 | X: 192 | Y: -3 | Z 29
T: 7094 | X: 191 | Y: -3 | Z 28
T: 7094 | X: 191 | Y: -3 | Z 28
T: 7094 | X: 191 | Y: -3 | Z 27
T: 7094 | X: 190 | Y: -3 | Z 27
T: 7095 | X: 190 | Y: -3 | Z 27
T: 7095 | X: 190 | Y: -3 | Z 27
T: 7095 | X: 189 | Y: -3 | Z 26
T: 7095 | X: 189 | Y: -3 | Z 26
T: 7095 | X: 188 | Y: -3 | Z 26
T: 7096 | X: 188 | Y: -3 | Z 26
T: 7096 | X: 188 | Y: -3 | Z 26
T: 7096 | X: 187 | Y: -3 | Z 26
T: 7096 | X: 187 | Y: -3 | Z 26
T: 7096 | X: 186 | Y: -3 | Z 26
T: 7097 | X: 186 | Y: -3 | Z 26
T: 7097 | X: 186 | Y: -3 | Z 26
T: 7097 | X: 185 | Y: -3 | Z 26
T: 7097 | X: 185 | Y: -3 | Z 26
T: 7098 | X: 184 | Y: -3 | Z 26
T: 7098 | X: 184 | Y: -3 | Z 26
T: 7098 | X: 183 | Y: -3 | Z 26
T: 7098 | X: 183 | Y: -3 | Z 26
T: 7098 | X: 183 | Y: -3 | Z 26
T: 7099 | X: 182 | Y: -3 | Z 26
T: 7099 | X: 182 | Y: -3 | Z 26
T: 7099 | X: 181 | Y: -3 | Z 26
T: 7099 | X: 181 | Y: -3 | Z 26
T: 7100 | X: 180 | Y: -3 | Z 26
T: 7100 | X: 180 | Y: -3 | Z 26
T: 7100 | X: 180 | Y: -3 | Z 26
T: 7100 | X: 179 | Y: -3 | Z 26
T: 7100 | X: 179 | Y: -3 | Z 26
T: 7101 | X: 178 | Y: -3 | Z 26
T: 7101 | X: 178 | Y: -3 | Z 26
T: 7101 | X: 177 | Y: -3 | Z 26
T: 7101 | X: 177 | Y: -3 | Z 26
T: 7101 | X: 177 | Y: -3 | Z 26
T: 7102 | X: 176 | Y: -3 | Z 27
T: 7102 | X: 176 | Y: -3 | Z 27
T: 7102 | X: 176 | Y: -3 | Z 27
T: 7102 | X: 176 | Y: -3 | Z 28
T: 7103 | X: 175 | Y: -3 | Z 28
T: 7103 | X: 175 | Y: -3 | Z 28
T: 7103 | X: 175 | Y: -3 | Z 29
T: 7103 | X: 174 | Y: -3 | Z 29
T: 7103 | X: 174 | Y: -3 | Z 29
T: 7104 | X: 174 | Y: -3 | Z 30
T: 7104 | X: 174 | Y: -3 | Z 30
T: 7104 | X: 173 | Y: -3 | Z 30
T: 7104 | X: 173 | Y: -3 | Z 30
T: 7105 | X: 173 | Y: -3 | Z 31
T: 7105 | X: 173 | Y: -3 | Z 31
T: 7105 | X: 173 | Y: -3 | Z 32
T: 7105 | X: 173 | Y: -3 | Z 32
T: 7105 | X: 173 | Y: -3 | Z 32
T: 7106 | X: 174 | Y: -3 | Z 33
T: 7106 | X: 174 | Y: -3 | Z 33
T: 7106 | X: 174 | Y: -3 | Z 34
T: 7106 | X: 174 | Y: -3 | Z 34
T: 7106 | X: 175 | Y: -3 | Z 34
T: 7107 | X: 175 | Y: -3 | Z 35
T: 7107 | X: 175 | Y: -3 | Z 35
T: 7107 | X: 175 | Y: -3 | Z 35
T: 7107 | X: 176 | Y: -3 | Z 36
T: 7108 | X: 176 | Y: -3 | Z 36
T: 7108 | X: 176 | Y: -3 | Z 36
T: 7108 | X: 176 | Y: -3 | Z 37
T: 7108 | X: 176 | Y: -3 | Z 37
T: 7108 | X: 176 | Y: -3 | Z 37
T: 7109 | X: 177 | Y: -3 | Z 38
T: 7109 | X: 177 | Y: -3 | Z 37
T: 7109 | X: 177 | Y: -3 | Z 37
T: 7109 | X: 176 | Y: -3 | Z 36
T: 7110 | X: 176 | Y: -3 | Z 36
T: 7110 | X: 176 | Y: -3 | Z 36
T: 7110 | X: 176 | Y: -3 | Z 36
T: 7110 | X: 175 | Y: -3 | Z 35
T: 7110 | X: 175 | Y: -3 | Z 35
T: 7111 | X: 175 | Y: -3 | Z 35
T: 7111 | X: 175 | Y: -3 | Z 34
T: 7111 | X: 174 | Y: -3 | Z 34
T: 7111 | X: 174 | Y: -3 | Z 33
T: 7111 | X: 174 | Y: -3 | Z 33
T: 7112 | X: 174 | Y: -3 | Z 33
T: 7112 | X: 173 | Y: -3 | Z 32
T: 7112 | X: 173 | Y: -3 | Z 32
T: 7112 | X: 173 | Y: -3 | Z 32
T: 7113 | X: 173 | Y: -3 | Z 31
T: 7113 | X: 173 | Y: -3 | Z 31
T: 7113 | X: 172 | Y: -3 | Z 31
T: 7113 | X: 172 | Y: -3 | Z 30
T: 7113 | X: 172 | Y: -3 | Z 30
T: 7114 | X: 172 | Y: -3 | Z 29
T: 7114 | X: 171 | Y: -3 | Z 29
T: 7114 | X: 171 | Y: -3 | Z 29
T: 7114 | X: 171 | Y: -3 | Z 28
T: 7114 | X: 171 | Y: -3 | Z 28
T: 7115 | X: 170 | Y: -3 | Z 28
T: 7115 | X: 170 | Y: -3 | Z 27
T: 7115 | X: 170 | Y: -3 | Z 27
T: 7115 | X: 170 | Y: -3 | Z 27
T: 7116 | X: 170 | Y: -3 | Z 26
T: 7116 | X: 169 | Y: -3 | Z 26
T: 7116 | X: 169 | Y: -3 | Z 26
T: 7116 | X: 169 | Y: -3 | Z 26
T: 7116 | X: 169 | Y: -3 | Z 27
T: 7117 | X: 169 | Y: -3 | Z 27
T: 7117 | X: 169 | Y: -3 | Z 28
T: 7117 | X: 169 | Y: -3 | Z 28
T: 7117 | X: 169 | Y: -3 | Z 28
T: 7117 | X: 169 | Y: -3 | Z 29
T: 7118 | X: 169 | Y: -3 | Z 29
T: 7118 | X: 169 | Y: -3 | Z 30
T: 7118 | X: 169 | Y: -3 | Z 30
T: 7118 | X: 169 | Y: -3 | Z 31
T: 7119 | X: 169 | Y: -3 | Z 31
T: 7119 | X: 169 | Y: -3 | Z 31
T: 7119 | X: 169 | Y: -3 | Z 32
T: 7119 | X: 169 | Y: -3 | Z 33
T: 7119 | X: 169 | Y: -3 | Z 33
T: 7120 | X: 169 | Y: -3 | Z 33
T: 7120 | X: 169 | Y: -3 | Z 34
T: 7120 | X: 169 | Y: -3 | Z 34
T: 7120 | X: 169 | Y: -3 | Z 35
T: 7121 | X: 169 | Y: -3 | Z 35
T: 7121 | X: 169 | Y: -3 | Z 36
T: 7121 | X: 169 | Y: -3 | Z 36
T: 7121 | X: 169 | Y: -3 | Z 36
T: 7121 | X: 169 | Y: -3 | Z 37
T: 7122 | X: 169 | Y: -3 | Z 37
T: 7122 | X: 170 | Y: -3 | Z 38
T: 7122 | X: 169 | Y: -3 | Z 38
T: 7122 | X: 169 | Y: -3 | Z 38
T: 7123 | X: 169 | Y: -3 | Z 39
T: 7123 | X: 168 | Y: -3 | Z 39
T: 7123 | X: 168 | Y: -3 | Z 39
T: 7123 | X: 168 | Y: -3 | Z 39
T: 7123 | X: 167 | Y: -3 | Z 39
T: 7124 | X: 167 | Y: -3 | Z 39
T: 7124 | X: 166 | Y: -3 | Z 39
T: 7124 | X: 166 | Y: -3 | Z 39
T: 7124 | X: 166 | Y: -3 | Z 38
T: 7124 | X: 165 | Y: -3 | Z 38
T: 7125 | X: 165 | Y: -3 | Z 38
T: 7125 | X: 164 | Y: -3 | Z 38
T: 7125 | X: 164 | Y: -3 | Z 38
T: 7125 | X: 164 | Y: -3 | Z 38
T: 7126 | X: 163 | Y: -3 | Z 37
T: 7126 | X: 163 | Y: -3 | Z 37
T: 7126 | X: 163 | Y: -3 | Z 37
T: 7126 | X: 162 | Y: -3 | Z 36
T: 7126 | X: 162 | Y: -3 | Z 36
T: 7127 | X: 162 | Y: -3 | Z 36
T: 7127 | X: 162 | Y: -3 | Z 35
T: 7127 | X: 162 | Y: -3 | Z 35
T: 7127 | X: 162 | Y: -3 | Z 34
T: 7127 | X: 162 | Y: -3 | Z 34
T: 7128 | X: 162 | Y: -3 | Z 33
T: 7128 | X: 162 | Y: -3 | Z 33
T: 7128 | X: 162 | Y: -3 | Z 33
T: 7128 | X: 162 | Y: -3 | Z 32
T: 7129 | X: 162 | Y: -3 | Z 32
T: 7129 | X: 162 | Y: -3 | Z 31
T: 7129 | X: 162 | Y: -3 | Z 31
T: 7129 | X: 162 | Y: -3 | Z 31
T: 7129 | X: 162 | Y: -3 | Z 30
T: 7130 | X: 162 | Y: -3 | Z 30
T: 7130 | X: 162 | Y: -3 | Z 29
T: 7130 | X: 163 | Y: -3 | Z 29
T: 7130 | X: 163 | Y: -3 | Z 29
T: 7130 | X: 163 | Y: -3 | Z 28
T: 7131 | X: 163 | Y: -3 | Z 28
T: 7131 | X: 164 | Y: -3 | Z 28
T: 7131 | X: 164 | Y: -3 | Z 27
T: 7131 | X: 164 | Y: -3 | Z 27
T: 7132 | X: 165 | Y: -3 | Z 27
T: 7132 | X: 165 | Y: -3 | Z 27
T: 7132 | X: 165 | Y: -3 | Z 27
T: 7132 | X: 166 | Y: -3 | Z 26
T: 7132 | X: 165 | Y: -3 | Z 26
T: 7133 | X: 165 | Y: -3 | Z 26
T: 7133 | X: 165 | Y: -3 | Z 26
T: 7133 | X: 164 | Y: -3 | Z 27
T: 7133 | X: 164 | Y: -3 | Z 27
T: 7134 | X: 164 | Y: -3 | Z 27
T: 7134 | X: 163 | Y: -3 | Z 28
T: 7134 | X: 163 | Y: -3 | Z 28
T: 7134 | X: 163 | Y: -3 | Z 28
T: 7134 | X: 163 | Y: -3 | Z 29
T: 7135 | X: 162 | Y: -3 | Z 29
T: 7135 | X: 162 | Y: -3 | Z 29
T: 7135 | X: 162 | Y: -3 | Z 30
T: 7135 | X: 161 | Y: -3 | Z 30
T: 7136 | X: 161 | Y: -3 | Z 30
T: 7136 | X: 161 | Y: -3 | Z 31
T: 7136 | X: 160 | Y: -3 | Z 31
T: 7136 | X: 160 | Y: -3 | Z 31
T: 7136 | X: 160 | Y: -3 | Z 31
T: 7137 | X: 159 | Y: -3 | Z 32
T: 7137 | X: 159 | Y: -3 | Z 32
T: 7137 | X: 158 | Y: -3 | Z 32
T: 7137 | X: 158 | Y: -3 | Z 32
T: 7137 | X: 158 | Y: -3 | Z 32
T: 7138 | X: 157 | Y: -3 | Z 32
T: 7138 | X: 157 | Y: -3 | Z 32
T: 7138 | X: 156 | Y: -3 | Z 32
T: 7138 | X: 156 | Y: -3 | Z 32
T: 7139 | X: 155 | Y: -3 | Z 32
T: 7139 | X: 155 | Y: -3 | Z 32
T: 7139 | X: 155 | Y: -3 | Z 32
T: 7139 | X: 154 | Y: -3 | Z 31
T: 7139 | X: 154 | Y: -3 | Z 32
T: 7140 | X: 153 | Y: -3 | Z 32
T: 7140 | X: 153 | Y: -3 | Z 32
T: 7140 | X: 153 | Y: -3 | Z 32
T: 7140 | X: 153 | Y: -3 | Z 32
T: 7141 | X: 153 | Y: -3 | Z 31
T: 7141 | X: 153 | Y: -3 | Z 31
T: 7141 | X: 154 | Y: -3 | Z 31
T: 7141 | X: 154 | Y: -3 | Z 31
T: 7141 | X: 155 | Y: -3 | Z 31
T: 7142 | X: 155 | Y: -3 | Z 31
T: 7142 | X: 156 | Y: -3 | Z 31
T: 7142 | X: 156 | Y: -3 | Z 31
T: 7142 | X: 156 | Y: -3 | Z 31
T: 7142 | X: 157 | Y: -3 | Z 31
T: 7143 | X: 157 | Y: -3 | Z 31
T: 7143 | X: 158 | Y: -3 | Z 31
T: 7143 | X: 158 | Y: -3 | Z 31
T: 7143 | X: 158 | Y: -3 | Z 30
T: 7144 | X: 158 | Y: -3 | Z 30
T: 7144 | X: 158 | Y: -3 | Z 30
T: 7144 | X: 158 | Y: -3 | Z 29
T: 7144 | X: 158 | Y: -3 | Z 29
T: 7144 | X: 158 | Y: -3 | Z 28
T: 7145 | X: 158 | Y: -3 | Z 28
T: 7145 | X: 158 | Y: -3 | Z 27
T: 7145 | X: 158 | Y: -3 | Z 27
T: 7145 | X: 158 | Y: -3 | Z 27
T: 7145 | X: 158 | Y: -3 | Z 26
T: 7146 | X: 158 | Y: -3 | Z 26
T: 7146 | X: 158 | Y: -3 | Z 26
T: 7146 | X: 158 | Y: -3 | Z 27
T: 7146 | X: 158 | Y: -3 | Z 27
T: 7147 | X: 158 | Y: -3 | Z 28
T: 7147 | X: 158 | Y: -3 | Z 28
T: 7147 | X: 158 | Y: -3 | Z 29
T: 7147 | X: 158 | Y: -3 | Z 29
T: 7147 | X: 158 | Y: -3 | Z 29
T: 7148 | X: 158 | Y: -3 | Z 30
T: 7148 | X: 158 | Y: -3 | Z 30
T: 7148 | X: 158 | Y: -3 | Z 31
T: 7148 | X: 158 | Y: -3 | Z 31
T: 7149 | X: 158 | Y: -3 | Z 32
T: 7149 | X: 158 | Y: -3 | Z 32
T: 7149 | X: 158 | Y: -3 | Z 32
T: 7149 | X: 158 | Y: -3 | Z 33
T: 7149 | X: 158 | Y: -3 | Z 33
T: 7150 | X: 158 | Y: -3 | Z 34
T: 7150 | X: 158 | Y: -3 | Z 34
T: 7150 | X: 158 | Y: -3 | Z 35
T: 7150 | X: 158 | Y: -3 | Z 35
T: 7150 | X: 158 | Y: -3 | Z 36
T: 7151 | X: 158 | Y: -3 | Z 36
T: 7151 | X: 158 | Y: -3 | Z 37
T: 7151 | X: 158 | Y: -3 | Z 37
T: 7151 | X: 158 | Y: -3 | Z 37
T: 7152 | X: 157 | Y: -3 | Z 38
T: 7152 | X: 157 | Y: -3 | Z 38
T: 7152 | X: 157 | Y: -3 | Z 38
T: 7152 | X: 156 | Y: -3 | Z 39
T: 7152 | X: 156 | Y: -3 | Z 39
T: 7153 | X: 156 | Y: -3 | Z 38
T: 7153 | X: 155 | Y: -3 | Z 38
T: 7153 | X: 155 | Y: -3 | Z 38
T: 7153 | X: 155 | Y: -3 | Z 37
T: 7154 | X: 155 | Y: -3 | Z 37
T: 7154 | X: 155 | Y: -3 | Z 37
T: 7154 | X: 154 | Y: -3 | Z 36
T: 7154 | X: 154 | Y: -3 | Z 36
T: 7154 | X: 154 | Y: -3 | Z 35
T: 7155 | X: 154 | Y: -3 | Z 35
T: 7155 | X: 154 | Y: -3 | Z 35
T: 7155 | X: 154 | Y: -3 | Z 34
T: 7155 | X: 154 | Y: -3 | Z 34
T: 7155 | X: 154 | Y: -3 | Z 33
T: 7156 | X: 153 | Y: -3 | Z 33
T: 7156 | X: 153 | Y: -3 | Z 32
T: 7156 | X: 153 | Y: -3 | Z 32
T: 7156 | X: 153 | Y: -3 | Z 32
T: 7157 | X: 153 | Y: -3 | Z 31
T: 7157 | X: 153 | Y: -3 | Z 31
T: 7157 | X: 153 | Y: -3 | Z 30
T: 7157 | X: 153 | Y: -3 | Z 30
T: 7157 | X: 153 | Y: -3 | Z 29
T: 7158 | X: 153 | Y: -3 | Z 29
T: 7158 | X: 153 | Y: -3 | Z 28
T: 7158 | X: 152 | Y: -3 | Z 28
T: 7158 | X: 152 | Y: -3 | Z 27
T: 7158 | X: 152 | Y: -3 | Z 27
T: 7159 | X: 152 | Y: -3 | Z 27
T: 7159 | X: 152 | Y: -3 | Z 26
T: 7159 | X: 152 | Y: -3 | Z 26
T: 7159 | X: 151 | Y: -3 | Z 26
T: 7160 | X: 151 | Y: -3 | Z 25
T: 7160 | X: 151 | Y: -3 | Z 25
T: 7160 | X: 150 | Y: -3 | Z 25
T: 7160 | X: 150 | Y: -3 | Z 25
T: 7160 | X: 149 | Y: -3 | Z 25
T: 7161 | X: 149 | Y: -3 | Z 26
T: 7161 | X: 149 | Y: -3 | Z 26
T: 7161 | X: 149 | Y: -3 | Z 27
T: 7161 | X: 149 | Y: -3 | Z 27
T: 7162 | X: 149 | Y: -3 | Z 28
T: 7162 | X: 149 | Y: -3 | Z 28
T: 7162 | X: 149 | Y: -3 | Z 29
T: 7162 | X: 149 | Y: -3 | Z 29
T: 7162 | X: 149 | Y: -3 | Z 29
T: 7163 | X: 149 | Y: -3 | Z 30
T: 7163 | X: 149 | Y: -3 | Z 30
